OrderID,EmployeeID,FirstName,LastName,TerritoryDescription,RegionDescription,CustomerID,CustomerName,CustomerContact,ProductID,ProductName,CategoryID,CategoryName,sell_price,Quantity,QuantityPerUnit,SupplierID,supplier_name,ShipperID,ShipperName
10885,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,24,Guaran Fantstica,1,Beverages,4.5,12,12 - 355 ml cans,10,So Paulo,3,Federal Shipping
10439,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,MEREP,Mre Paillarde,Jean Fresnire,12,Queso Manchego La Pastora,4,Dairy Products,30.4,15,10 - 500 g pkgs.,5,Oviedo,3,Federal Shipping
10791,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,29,Thringer Rostbratwurst,6,Meat/Poultry,123.79,14,50 bags x 30 sausgs.,12,Frankfurt,2,United Package
10272,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,72,Mozzarella di Giovanni,4,Dairy Products,27.8,24,24 - 200 g pkgs.,14,Ravenna,2,United Package
10643,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,ALFKI,Alfreds Futterkiste,Maria Anders,46,Spegesild,8,Seafood,12,2,4 - 450 g glasses,21,Lyngby,1,Speedy Express
10885,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,70,Outback Lager,1,Beverages,15,30,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
10791,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,41,Jack's New England Clam Chowder,8,Seafood,9.65,20,12 - 12 oz cans,19,Boston,2,United Package
10272,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,RATTC,Rattlesnake Canyon Grocery,Paula Wilson,72,Mozzarella di Giovanni,4,Dairy Products,27.8,24,24 - 200 g pkgs.,14,Ravenna,2,United Package
10656,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,14,Tofu,7,Produce,23.25,3,40 - 100 g pkgs.,6,Osaka,1,Speedy Express
10885,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,70,Outback Lager,1,Beverages,15,30,24 - 355 ml bottles,7,Melbourne,3,Federal Shipping
10791,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,FRANK,Frankenversand,Peter Franken,41,Jack's New England Clam Chowder,8,Seafood,9.65,20,12 - 12 oz cans,19,Boston,2,United Package
10291,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,QUEDE,Que Delcia,Bernardo Batista,13,Konbu,8,Seafood,4.8,20,2 kg box,6,Osaka,2,United Package
10656,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,14,Tofu,7,Produce,23.25,3,40 - 100 g pkgs.,6,Osaka,1,Speedy Express
10885,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,77,Original Frankfurter grne Soe,2,Condiments,13,25,12 boxes,12,Frankfurt,3,Federal Shipping
10804,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,SEVES,Seven Seas Imports,Hari Kumar,10,Ikura,8,Seafood,31,36,12 - 200 ml jars,4,Tokyo,2,United Package
10291,6,Michael,Suyama,Redmond                                           ,Westerns                                          ,QUEDE,Que Delcia,Bernardo Batista,13,Konbu,8,Seafood,4.8,20,2 kg box,6,Osaka,2,United Package
10656,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,44,Gula Malacca,2,Condiments,19.45,28,20 - 2 kg bags,20,Singapore,1,Speedy Express
10885,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,77,Original Frankfurter grne Soe,2,Condiments,13,25,12 boxes,12,Frankfurt,3,Federal Shipping
10804,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,SEVES,Seven Seas Imports,Hari Kumar,10,Ikura,8,Seafood,31,36,12 - 200 ml jars,4,Tokyo,2,United Package
10291,6,Michael,Suyama,Phoenix                                           ,Westerns                                          ,QUEDE,Que Delcia,Bernardo Batista,44,Gula Malacca,2,Condiments,15.5,24,20 - 2 kg bags,20,Singapore,2,United Package
10656,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,44,Gula Malacca,2,Condiments,19.45,28,20 - 2 kg bags,20,Singapore,1,Speedy Express
10885,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,77,Original Frankfurter grne Soe,2,Condiments,13,25,12 boxes,12,Frankfurt,3,Federal Shipping
10804,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,SEVES,Seven Seas Imports,Hari Kumar,10,Ikura,8,Seafood,31,36,12 - 200 ml jars,4,Tokyo,2,United Package
10291,6,Michael,Suyama,Bellevue                                          ,Westerns                                          ,QUEDE,Que Delcia,Bernardo Batista,44,Gula Malacca,2,Condiments,15.5,24,20 - 2 kg bags,20,Singapore,2,United Package
10656,6,Michael,Suyama,Seattle                                           ,Westerns                                          ,GREAL,Great Lakes Food Market,Howard Snyder,44,Gula Malacca,2,Condiments,19.45,28,20 - 2 kg bags,20,Singapore,1,Speedy Express
10907,6,Michael,Suyama,Scottsdale                                        ,Westerns                                          ,SPECD,Spcialits du monde,Dominique Perrier,75,Rhnbru Klosterbier,1,Beverages,7.75,14,24 - 0.5 l bottles,12,Frankfurt,3,Federal Shipping
10333,5,Steven,Buchanan,Mellvile                                          ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,71,Flotemysost,4,Dairy Products,17.2,40,10 - 500 g pkgs.,15,Sandvika,3,Federal Shipping
10866,5,Steven,Buchanan,Morristown                                        ,Eastern                                           ,BERGS,Berglunds snabbkp,Christina Berglund,2,Chang,1,Beverages,19,21,24 - 12 oz bottles,1,London,1,Speedy Express
10254,5,Steven,Buchanan,Edison                                            ,Eastern                                           ,CHOPS,Chop-suey Chinese,Yang Wang,74,Longlife Tofu,7,Produce,8,21,5 kg pkg.,4,Tokyo,2,United Package
10954,5,Steven,Buchanan,Providence                                        ,Eastern                                           ,LINOD,LINO-Delicateses,Felipe Izquierdo,60,Camembert Pierrot,4,Dairy Products,34,24,15 - 300 g rounds,28,Annecy,1,Speedy Express
10269,5,Steven,Buchanan,New York                                          ,Eastern                                           ,WHITC,White Clover Markets,Karl Jablonski,72,Mozzarella di Giovanni,4,Dairy Products,27.8,20,24 - 200 g pkgs.,14,Ravenna,1,Speedy Express
10841,5,Steven,Buchanan,New York                                          ,Eastern                                           ,SUPRD,Suprmes dlices,Pascale Cartrain,77,Original Frankfurter grne Soe,2,Condiments,13,15,12 boxes,12,Frankfurt,2,United Package
10359,5,Steven,Buchanan,Providence                                        ,Eastern                                           ,SEVES,Seven Seas Imports,Hari Kumar,16,Pavlova,3,Confections,13.9,56,32 - 500 g boxes,7,Melbourne,3,Federal Shipping
10866,5,Steven,Buchanan,New York                                          ,Eastern                                           ,BERGS,Berglunds snabbkp,Christina Berglund,2,Chang,1,Beverages,19,21,24 - 12 oz bottles,1,London,1,Speedy Express
10254,5,Steven,Buchanan,New York                                          ,Eastern                                           ,CHOPS,Chop-suey Chinese,Yang Wang,74,Longlife Tofu,7,Produce,8,21,5 kg pkg.,4,Tokyo,2,United Package
10954,5,Steven,Buchanan,Edison                                            ,Eastern                                           ,LINOD,LINO-Delicateses,Felipe Izquierdo,60,Camembert Pierrot,4,Dairy Products,34,24,15 - 300 g rounds,28,Annecy,1,Speedy Express
10269,5,Steven,Buchanan,Mellvile                                          ,Eastern                                           ,WHITC,White Clover Markets,Karl Jablonski,72,Mozzarella di Giovanni,4,Dairy Products,27.8,20,24 - 200 g pkgs.,14,Ravenna,1,Speedy Express
10841,5,Steven,Buchanan,Fairport                                          ,Eastern                                           ,SUPRD,Suprmes dlices,Pascale Cartrain,77,Original Frankfurter grne Soe,2,Condiments,13,15,12 boxes,12,Frankfurt,2,United Package
10359,5,Steven,Buchanan,Edison                                            ,Eastern                                           ,SEVES,Seven Seas Imports,Hari Kumar,16,Pavlova,3,Confections,13.9,56,32 - 500 g boxes,7,Melbourne,3,Federal Shipping
10866,5,Steven,Buchanan,Mellvile                                          ,Eastern                                           ,BERGS,Berglunds snabbkp,Christina Berglund,2,Chang,1,Beverages,19,21,24 - 12 oz bottles,1,London,1,Speedy Express
10254,5,Steven,Buchanan,Fairport                                          ,Eastern                                           ,CHOPS,Chop-suey Chinese,Yang Wang,74,Longlife Tofu,7,Produce,8,21,5 kg pkg.,4,Tokyo,2,United Package
10954,5,Steven,Buchanan,New York                                          ,Eastern                                           ,LINOD,LINO-Delicateses,Felipe Izquierdo,60,Camembert Pierrot,4,Dairy Products,34,24,15 - 300 g rounds,28,Annecy,1,Speedy Express
10358,5,Steven,Buchanan,Providence                                        ,Eastern                                           ,LAMAI,La maison d-Asie,Annette Roulet,24,Guaran Fantstica,1,Beverages,3.6,10,12 - 355 ml cans,10,So Paulo,1,Speedy Express
10872,5,Steven,Buchanan,Morristown                                        ,Eastern                                           ,GODOS,Godos Cocina Tpica,Jos Pedro Freyre,55,Pt chinois,6,Meat/Poultry,24,10,24 boxes x 2 pies,25,Montral,2,United Package
10359,5,Steven,Buchanan,New York                                          ,Eastern                                           ,SEVES,Seven Seas Imports,Hari Kumar,16,Pavlova,3,Confections,13.9,56,32 - 500 g boxes,7,Melbourne,3,Federal Shipping
10866,5,Steven,Buchanan,Providence                                        ,Eastern                                           ,BERGS,Berglunds snabbkp,Christina Berglund,24,Guaran Fantstica,1,Beverages,4.5,6,12 - 355 ml cans,10,So Paulo,1,Speedy Express
10297,5,Steven,Buchanan,Morristown                                        ,Eastern                                           ,BLONP,Blondel pre et fils,Frdrique Citeaux,39,Chartreuse verte,1,Beverages,14.4,60,750 cc per bottle,18,Paris,2,United Package
10954,5,Steven,Buchanan,Fairport                                          ,Eastern                                           ,LINOD,LINO-Delicateses,Felipe Izquierdo,60,Camembert Pierrot,4,Dairy Products,34,24,15 - 300 g rounds,28,Annecy,1,Speedy Express
10358,5,Steven,Buchanan,Edison                                            ,Eastern                                           ,LAMAI,La maison d-Asie,Annette Roulet,24,Guaran Fantstica,1,Beverages,3.6,10,12 - 355 ml cans,10,So Paulo,1,Speedy Express
10872,5,Steven,Buchanan,New York                                          ,Eastern                                           ,GODOS,Godos Cocina Tpica,Jos Pedro Freyre,55,Pt chinois,6,Meat/Poultry,24,10,24 boxes x 2 pies,25,Montral,2,United Package
10359,5,Steven,Buchanan,Fairport                                          ,Eastern                                           ,SEVES,Seven Seas Imports,Hari Kumar,16,Pavlova,3,Confections,13.9,56,32 - 500 g boxes,7,Melbourne,3,Federal Shipping
10866,5,Steven,Buchanan,Edison                                            ,Eastern                                           ,BERGS,Berglunds snabbkp,Christina Berglund,24,Guaran Fantstica,1,Beverages,4.5,6,12 - 355 ml cans,10,So Paulo,1,Speedy Express
10297,5,Steven,Buchanan,New York                                          ,Eastern                                           ,BLONP,Blondel pre et fils,Frdrique Citeaux,39,Chartreuse verte,1,Beverages,14.4,60,750 cc per bottle,18,Paris,2,United Package
10358,5,Steven,Buchanan,New York                                          ,Eastern                                           ,LAMAI,La maison d-Asie,Annette Roulet,24,Guaran Fantstica,1,Beverages,3.6,10,12 - 355 ml cans,10,So Paulo,1,Speedy Express
